ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
25	e	_	_	_	_	26	cc	_	_	574	O	_
26	democratica	_	_	_	_	24	conj	_	_	575	O	_
27	,	_	_	_	_	16	punct	_	_	576	O	_
28	che	_	_	_	_	32	nsubj	_	_	577	O	_
29	è	_	_	_	_	32	cop	_	_	578	O	_
30	la	_	_	_	_	32	det	_	_	579	O	_
31	nostra	_	_	_	_	32	det:poss	_	_	580	O	_
32	Carta	_	_	_	_	23	acl:relcl	_	_	581	O	_
33	costituzionale	_	_	_	_	32	amod	_	_	582	O	_
34	.	_	_	_	_	7	punct	_	_	583	O	_
# sent_id = 12
# text = E per noi ogni azione, sia essa diplomatica, sia essa di peacekeeping, deve essere orientata dall'articolo 11 della nostra Costituzione, la Costituzione italiana, che quest'anno compie settant'anni.
1	E	_	_	_	_	18	cc	_	_	584	?	?
2	per	_	_	_	_	3	case	_	_	585	?	?
3	noi	_	_	_	_	18	obl	_	_	586	?	?
4	ogni	_	_	_	_	5	det	_	_	587	?	?
5	azione	_	_	_	_	18	nsubj:pass	_	_	588	?	?
6	,	_	_	_	_	5	punct	_	_	589	?	?
7	sia	_	_	_	_	9	cop	_	_	590	?	?
8	essa	_	_	_	_	9	nsubj	_	_	591	?	?
9	diplomatica	_	_	_	_	5	amod	_	_	592	?	?
10	,	_	_	_	_	12	punct	_	_	593	?	?
11	sia	_	_	_	_	12	cc	_	_	594	?	?
12	essa	_	_	_	_	9	conj	_	_	595	?	?
13	di	_	_	_	_	14	case	_	_	596	?	?
14	peacekeeping	_	_	_	_	12	nmod	_	_	597	?	?
15	,	_	_	_	_	5	punct	_	_	598	?	?
16	deve	_	_	_	_	18	aux	_	_	599	?	?
17	essere	_	_	_	_	18	aux:pass	_	_	600	?	?
18	orientata	_	_	_	_	0	root	_	_	601	?	?
19-20	dall'	_	_	_	_	_	_	_	_	_	_	_
19	da	_	_	_	_	21	case	_	_	602	?	?
20	l'	_	_	_	_	21	det	_	_	603	?	?
21	articolo	_	_	_	_	18	obl:agent	_	_	604	?	?
22	11	_	_	_	_	21	nummod	_	_	605	?	?
23-24	della	_	_	_	_	_	_	_	_	_	_	_
23	di	_	_	_	_	26	case	_	_	606	?	?
24	la	_	_	_	_	26	det	_	_	607	?	?
25	nostra	_	_	_	_	26	det:poss	_	_	608	?	?
26	Costituzione	_	_	_	_	21	nmod	_	_	609	?	?
27	,	_	_	_	_	26	punct	_	_	610	?	?
28	la	_	_	_	_	29	det	_	_	611	?	?
29	Costituzione	_	_	_	_	26	appos	_	_	612	?	?
30	italiana	_	_	_	_	29	amod	_	_	613	?	?
31	,	_	_	_	_	29	punct	_	_	614	?	?
32	che	_	_	_	_	35	nsubj	_	_	615	?	?
33	quest'	_	_	_	_	34	det	_	_	616	?	?
34	anno	_	_	_	_	35	obl	_	_	617	?	?
35	compie	_	_	_	_	29	acl:relcl	_	_	618	?	?
36	settant'	_	_	_	_	37	nummod	_	_	619	?	?
37	anni	_	_	_	_	35	obj	_	_	620	?	?
38	.	_	_	_	_	18	punct	_	_	621	?	?
# sent_id = 13
# text = L'Italia ripudia la guerra come strumento di offesa degli altri popoli e come mezzo di risoluzione delle controversie internazionali.
1	L'	_	_	_	_	2	det	_	_	622	O	_
2	Italia	_	_	_	_	3	nsubj	_	_	623	O	_
3	ripudia	_	_	_	_	0	root	_	_	624	O	_
4	la	_	_	_	_	5	det	_	_	625	O	_
5	guerra	_	_	_	_	3	obj	_	_	626	O	_
6	come	_	_	_	_	7	case	_	_	627	O	_
7	strumento	_	_	_	_	3	obl	_	_	628	O	_
8	di	_	_	_	_	9	case	_	_	629	O	_
9	offesa	_	_	_	_	7	nmod	_	_	630	O	_
10-11	degli	_	_	_	_	_	_	_	_	_	_	_
10	di	_	_	_	_	13	case	_	_	631	O	_
11	gli	_	_	_	_	13	det	_	_	632	O	_
12	altri	_	_	_	_	13	amod	_	_	633	O	_
13	popoli	_	_	_	_	9	nmod	_	_	634	O	_
14	e	_	_	_	_	16	cc	_	_	635	O	_
15	come	_	_	_	_	16	case	_	_	636	O	_
16	mezzo	_	_	_	_	7	conj	_	_	637	O	_
17	di	_	_	_	_	18	case	_	_	638	O	_
18	risoluzione	_	_	_	_	16	nmod	_	_	639	O	_
19-20	delle	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	640	O	_
20	le	_	_	_	_	21	det	_	_	641	O	_
21	controversie	_	_	_	_	18	nmod	_	_	642	O	_
22	internazionali	_	_	_	_	21	amod	_	_	643	O	_
23	.	_	_	_	_	3	punct	_	_	644	O	_
# sent_id = 14
# text = Come mezzo di risoluzione delle controversie internazionali:
1	Come	_	_	_	_	2	case	_	_	645	O	_
2	mezzo	_	_	_	_	0	root	_	_	646	O	_
3	di	_	_	_	_	4	case	_	_	647	O	_
4	risoluzione	_	_	_	_	2	nmod	_	_	648	O	_
5-6	delle	_	_	_	_	_	_	_	_	_	_	_
5	di	_	_	_	_	7	case	_	_	649	O	_
6	le	_	_	_	_	7	det	_	_	650	O	_
7	controversie	_	_	_	_	4	nmod	_	_	651	O	_
8	internazionali	_	_	_	_	7	amod	_	_	652	O	_
9	:	_	_	_	_	2	punct	_	_	653	O	_
# sent_id = 15
# text = questa deve essere la guida, la linea guida per dare il nostro contributo, il contributo dell'Italia, di un grande Paese, alla soluzione della crisi siriana, impedendo un allargamento del conflitto all'intera area del Medioriente, con conseguenze disastrose sotto ogni punto di vista, a cominciare da quello delle popolazioni civili.
1	questa	_	_	_	_	5	nsubj	_	_	654	O	_
2	deve	_	_	_	_	5	aux	_	_	655	O	_
3	essere	_	_	_	_	5	cop	_	_	656	O	_
4	la	_	_	_	_	5	det	_	_	657	O	_
5	guida	_	_	_	_	0	root	_	_	658	O	_
6	,	_	_	_	_	8	punct	_	_	659	O	_
7	la	_	_	_	_	8	det	_	_	660	O	_
8	linea	_	_	_	_	5	conj	_	_	661	O	_
9	guida	_	_	_	_	8	compound	_	_	662	O	_
10	per	_	_	_	_	11	mark	_	_	663	O	_
11	dare	_	_	_	_	5	acl	_	_	664	O	_
12	il	_	_	_	_	14	det	_	_	665	O	_
13	nostro	_	_	_	_	14	det:poss	_	_	666	O	_
14	contributo	_	_	_	_	11	obj	_	_	667	O	_
15	,	_	_	_	_	17	punct	_	_	668	O	_
16	il	_	_	_	_	17	det	_	_	669	O	_
17	contributo	_	_	_	_	14	conj	_	_	670	O	_
18-19	dell'	_	_	_	_	_	_	_	_	_	_	_
18	di	_	_	_	_	20	case	_	_	671	O	_
19	l'	_	_	_	_	20	det	_	_	672	O	_
20	Italia	_	_	_	_	17	nmod	_	_	673	O	_
21	,	_	_	_	_	25	punct	_	_	674	O	_
22	di	_	_	_	_	25	case	_	_	675	O	_
23	un	_	_	_	_	25	det	_	_	676	O	_
24	grande	_	_	_	_	25	amod	_	_	677	O	_
25	Paese	_	_	_	_	20	conj	_	_	678	O	_
26	,	_	_	_	_	17	punct	_	_	679	O	_
27-28	alla	_	_	_	_	_	_	_	_	_	_	_
27	a	_	_	_	_	29	case	_	_	680	O	_
28	la	_	_	_	_	29	det	_	_	681	O	_
29	soluzione	_	_	_	_	17	nmod	_	_	682	O	_
30-31	della	_	_	_	_	_	_	_	_	_	_	_
30	di	_	_	_	_	32	case	_	_	683	O	_
31	la	_	_	_	_	32	det	_	_	684	O	_
32	crisi	_	_	_	_	29	nmod	_	_	685	O	_
33	siriana	_	_	_	_	32	amod	_	_	686	O	_
34	,	_	_	_	_	11	punct	_	_	687	O	_
35	impedendo	_	_	_	_	11	advcl	_	_	688	O	_
36	un	_	_	_	_	37	det	_	_	689	O	_
37	allargamento	_	_	_	_	35	obj	_	_	690	O	_
38-39	del	_	_	_	_	_	_	_	_	_	_	_
38	di	_	_	_	_	40	case	_	_	691	O	_
39	il	_	_	_	_	40	det	_	_	692	O	_
40	conflitto	_	_	_	_	37	nmod	_	_	693	O	_
41-42	all'	_	_	_	_	_	_	_	_	_	_	_
41	a	_	_	_	_	44	case	_	_	694	O	_
42	l'	_	_	_	_	44	det	_	_	695	O	_
43	intera	_	_	_	_	44	amod	_	_	696	O	_
44	area	_	_	_	_	37	nmod	_	_	697	O	_
45-46	del	_	_	_	_	_	_	_	_	_	_	_
45	di	_	_	_	_	47	case	_	_	698	O	_
46	il	_	_	_	_	47	det	_	_	699	O	_
47	Medioriente	_	_	_	_	44	nmod	_	_	700	O	_
48	,	_	_	_	_	37	punct	_	_	701	O	_
49	con	_	_	_	_	50	case	_	_	702	O	_
50	conseguenze	_	_	_	_	37	nmod	_	_	703	O	_
51	disastrose	_	_	_	_	50	amod	_	_	704	O	_
52	sotto	_	_	_	_	54	case	_	_	705	O	_
53	ogni	_	_	_	_	54	det	_	_	706	O	_
54	punto	_	_	_	_	51	obl	_	_	707	O	_
55	di	_	_	_	_	56	case	_	_	708	O	_
56	vista	_	_	_	_	54	nmod	_	_	709	O	_
57	,	_	_	_	_	54	punct	_	_	710	O	_
58	a	_	_	_	_	59	mark	_	_	711	O	_
59	cominciare	_	_	_	_	54	acl	_	_	712	O	_
60	da	_	_	_	_	61	case	_	_	713	O	_
61	quello	_	_	_	_	59	obl	_	_	714	O	_
62-63	delle	_	_	_	_	_	_	_	_	_	_	_
62	di	_	_	_	_	64	case	_	_	715	O	_
63	le	_	_	_	_	64	det	_	_	716	O	_
64	popolazioni	_	_	_	_	61	nmod	_	_	717	O	_
65	civili	_	_	_	_	64	amod	_	_	718	O	_
66	.	_	_	_	_	5	punct	_	_	719	O	_
# sent_id = 16
# text = Tacciano, quindi, le armi e lavorino con determinazione e volontà positive le diplomazie dei maggiori Paesi, con l'Italia da protagonista in prima fila (Applausi dei deputati del gruppo Liberi e Uguali).
1	Tacciano	_	_	_	_	0	root	_	_	720	O	_
2	,	_	_	_	_	1	punct	_	_	721	O	_
3	quindi	_	_	_	_	1	advmod	_	_	722	O	_
4	,	_	_	_	_	1	punct	_	_	723	O	_
5	le	_	_	_	_	6	det	_	_	724	O	_
6	armi	_	_	_	_	1	nsubj	_	_	725	O	_
7	e	_	_	_	_	8	cc	_	_	726	O	_
8	lavorino	_	_	_	_	1	conj	_	_	727	O	_
9	con	_	_	_	_	10	case	_	_	728	O	_
10	determinazione	_	_	_	_	8	obl	_	_	729	O	_
11	e	_	_	_	_	12	cc	_	_	730	O	_
12	volontà	_	_	_	_	10	conj	_	_	731	O	_
13	positive	_	_	_	_	12	amod	_	_	732	O	_
14	le	_	_	_	_	15	det	_	_	733	O	_
15	diplomazie	_	_	_	_	8	nsubj	_	_	734	O	_
16-17	dei	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	19	case	_	_	735	O	_
17	i	_	_	_	_	19	det	_	_	736	O	_
18	maggiori	_	_	_	_	19	amod	_	_	737	O	_
19	Paesi	_	_	_	_	15	nmod	_	_	738	O	_
20	,	_	_	_	_	8	punct	_	_	739	O	_
21	con	_	_	_	_	23	case	_	_	740	O	_
22	l'	_	_	_	_	23	det	_	_	741	O	_
23	Italia	_	_	_	_	8	obl	_	_	742	O	_
24	da	_	_	_	_	25	case	_	_	743	O	_
25	protagonista	_	_	_	_	23	nmod	_	_	744	O	_
26	in	_	_	_	_	28	case	_	_	745	O	_
27	prima	_	_	_	_	28	amod	_	_	746	O	_
28	fila	_	_	_	_	25	nmod	_	_	747	O	_
29	(	_	_	_	_	30	punct	_	_	748	DESCR.	DESCR.
30	Applausi	_	_	_	_	23	nmod	_	_	749	DESCR.	DESCR.
31-32	dei	_	_	_	_	_	_	_	_	_	_	_
31	di	_	_	_	_	33	case	_	_	750	DESCR.	DESCR.
32	i	_	_	_	_	33	det	_	_	751	DESCR.	DESCR.
33	deputati	_	_	_	_	30	nmod	_	_	752	DESCR.	DESCR.
34-35	del	_	_	_	_	_	_	_	_	_	_	_
34	di	_	_	_	_	36	case	_	_	753	DESCR.	DESCR.
35	il	_	_	_	_	36	det	_	_	754	DESCR.	DESCR.
36	gruppo	_	_	_	_	33	nmod	_	_	755	DESCR.	DESCR.
37	Liberi	_	_	_	_	36	nmod	_	_	756	DESCR.	DESCR.
38	e	_	_	_	_	39	cc	_	_	757	DESCR.	DESCR.
39	Uguali	_	_	_	_	37	conj	_	_	758	DESCR.	DESCR.
40	)	_	_	_	_	30	punct	_	_	759	DESCR.	DESCR.
41	.	_	_	_	_	1	punct	_	_	760	O	_
# INTERVENTO NUMERO 20
# id="tit00020.sub00020.int00160" cognomeNome="FICO Roberto" nominativo="PRESIDENTE"
# sent_id = 1
# text = Ha chiesto di parlare il deputato Soverini.
1	Ha	_	_	_	_	2	aux	_	_	1	O	_
2	chiesto	_	_	_	_	0	root	_	_	2	O	_
3	di	_	_	_	_	4	mark	_	_	3	O	_
4	parlare	_	_	_	_	2	xcomp	_	_	4	O	_
5	il	_	_	_	_	6	det	_	_	5	O	_
6	deputato	_	_	_	_	2	nsubj	_	_	6	O	_
7	Soverini	_	_	_	_	6	nmod	_	_	7	O	_
8	.	_	_	_	_	2	punct	_	_	8	O	_
# sent_id = 2
# text = Ne ha facoltà.
1	Ne	_	_	_	_	2	iobj	_	_	9	O	_
2	ha	_	_	_	_	0	root	_	_	10	O	_
3	facoltà	_	_	_	_	2	obj	_	_	11	O	_
4	.	_	_	_	_	2	punct	_	_	12	O	_
# INTERVENTO NUMERO 21
# id="tit00020.sub00020.int00170" cognomeNome="SOVERINI Serse" partito="(MISTO-CP-A-PS-A)"
# sent_id = 1
# text = Signor Presidente della Camera, signor Presidente del Consiglio, onorevoli colleghi, è a nome della componente del gruppo Misto, la componente Area Civica e Civica Popolare e socialisti, che le dichiaro, signor Presidente del Consiglio, il nostro apprezzamento per la posizione di equilibrio e di limitato coinvolgimento, che il suo Governo ha assunto nell'ambito dell'operazione militare, americana, inglese e francese.
1	Signor	_	_	_	_	18	vocative	_	_	1	O	_
2	Presidente	_	_	_	_	1	compound	_	_	2	O	_
3-4	della	_	_	_	_	_	_	_	_	_	_	_
3	di	_	_	_	_	5	case	_	_	3	O	_
4	la	_	_	_	_	5	det	_	_	4	O	_
5	Camera	_	_	_	_	1	nmod	_	_	5	O	_
6	,	_	_	_	_	7	punct	_	_	6	O	_
7	signor	_	_	_	_	18	vocative	_	_	7	O	_
8	Presidente	_	_	_	_	7	compound	_	_	8	O	_
9-10	del	_	_	_	_	_	_	_	_	_	_	_
9	di	_	_	_	_	11	case	_	_	9	O	_
10	il	_	_	_	_	11	det	_	_	10	O	_
11	Consiglio	_	_	_	_	8	nmod	_	_	11	O	_
12	,	_	_	_	_	7	punct	_	_	12	O	_
13	onorevoli	_	_	_	_	14	amod	_	_	13	O	_
14	colleghi	_	_	_	_	18	vocative	_	_	14	O	_
15	,	_	_	_	_	14	punct	_	_	15	O	_
16	è	_	_	_	_	18	cop	_	_	16	O	_
17	a	_	_	_	_	18	case	_	_	17	O	_
18	nome	_	_	_	_	0	root	_	_	18	O	_
19-20	della	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	19	O	_
20	la	_	_	_	_	21	det	_	_	20	O	_
21	componente	_	_	_	_	18	nmod	_	_	21	O	_
22-23	del	_	_	_	_	_	_	_	_	_	_	_
22	di	_	_	_	_	24	case	_	_	22	O	_
23	il	_	_	_	_	24	det	_	_	23	O	_
24	gruppo	_	_	_	_	21	nmod	_	_	24	O	_
25	Misto	_	_	_	_	24	nmod	_	_	25	O	_
26	,	_	_	_	_	21	punct	_	_	26	O	_
27	la	_	_	_	_	28	det	_	_	27	O	_
28	componente	_	_	_	_	21	appos	_	_	28	O	_
29	Area	_	_	_	_	28	nmod	_	_	29	O	_
30	Civica	_	_	_	_	29	amod	_	_	30	O	_
31	e	_	_	_	_	32	cc	_	_	31	O	_
32	Civica	_	_	_	_	29	conj	_	_	32	O	_
33	Popolare	_	_	_	_	32	amod	_	_	33	O	_
34	e	_	_	_	_	35	cc	_	_	34	O	_
35	socialisti	_	_	_	_	29	conj	_	_	35	O	_
36	,	_	_	_	_	18	punct	_	_	36	O	_
37	che	_	_	_	_	39	obj	_	_	37	O	_
38	le	_	_	_	_	39	iobj	_	_	38	O	_
39	dichiaro	_	_	_	_	18	advcl	_	_	39	O	_
40	,	_	_	_	_	39	punct	_	_	40	O	_
41	signor	_	_	_	_	39	vocative	_	_	41	O	_
42	Presidente	_	_	_	_	41	compound	_	_	42	O	_
43-44	del	_	_	_	_	_	_	_	_	_	_	_
43	di	_	_	_	_	45	case	_	_	43	O	_
44	il	_	_	_	_	45	det	_	_	44	O	_
45	Consiglio	_	_	_	_	42	nmod	_	_	45	O	_
46	,	_	_	_	_	39	punct	_	_	46	O	_
47	il	_	_	_	_	49	det	_	_	47	O	_
48	nostro	_	_	_	_	49	det:poss	_	_	48	O	_
49	apprezzamento	_	_	_	_	39	obj	_	_	49	O	_
50	per	_	_	_	_	52	case	_	_	50	O	_
51	la	_	_	_	_	52	det	_	_	51	O	_
52	posizione	_	_	_	_	49	nmod	_	_	52	O	_
53	di	_	_	_	_	54	case	_	_	53	O	_
54	equilibrio	_	_	_	_	52	nmod	_	_	54	O	_
55	e	_	_	_	_	58	cc	_	_	55	O	_
56	di	_	_	_	_	58	case	_	_	56	O	_
57	limitato	_	_	_	_	58	amod	_	_	57	O	_
58	coinvolgimento	_	_	_	_	54	conj	_	_	58	O	_
59	,	_	_	_	_	52	punct	_	_	59	O	_
60	che	_	_	_	_	65	obj	_	_	60	O	_
61	il	_	_	_	_	63	det	_	_	61	O	_
62	suo	_	_	_	_	63	det:poss	_	_	62	O	_
63	Governo	_	_	_	_	65	nsubj	_	_	63	O	_
64	ha	_	_	_	_	65	aux	_	_	64	O	_
65	assunto	_	_	_	_	52	acl:relcl	_	_	65	O	_
66-67	nell'	_	_	_	_	_	_	_	_	_	_	_
66	in	_	_	_	_	68	case	_	_	66	O	_
67	l'	_	_	_	_	68	det	_	_	67	O	_
68	ambito	_	_	_	_	65	obl	_	_	68	O	_
69-70	dell'	_	_	_	_	_	_	_	_	_	_	_
69	di	_	_	_	_	71	case	_	_	69	O	_
70	l'	_	_	_	_	71	det	_	_	70	O	_
71	operazione	_	_	_	_	68	nmod	_	_	71	O	_
72	militare	_	_	_	_	71	amod	_	_	72	O	_
73	,	_	_	_	_	74	punct	_	_	73	O	_
74	americana	_	_	_	_	72	conj	_	_	74	O	_
75	,	_	_	_	_	76	punct	_	_	75	O	_
76	inglese	_	_	_	_	74	conj	_	_	76	O	_
77	e	_	_	_	_	78	cc	_	_	77	O	_
78	francese	_	_	_	_	74	conj	_	_	78	O	_
79	.	_	_	_	_	18	punct	_	_	79	O	_
# sent_id = 2
# text = E anche il nostro apprezzamento per il suo appello ad evitare un' escalation.
1	E	_	_	_	_	5	cc	_	_	80	O	_
2	anche	_	_	_	_	5	advmod	_	_	81	O	_
3	il	_	_	_	_	5	det	_	_	82	O	_
4	nostro	_	_	_	_	5	det:poss	_	_	83	O	_
5	apprezzamento	_	_	_	_	0	root	_	_	84	O	_
6	per	_	_	_	_	9	case	_	_	85	O	_
7	il	_	_	_	_	9	det	_	_	86	O	_
8	suo	_	_	_	_	9	det:poss	_	_	87	O	_
9	appello	_	_	_	_	5	nmod	_	_	88	O	_
10	ad	_	_	_	_	11	mark	_	_	89	O	_
11	evitare	_	_	_	_	9	acl	_	_	90	O	_
12	un'	_	_	_	_	13	det	_	_	91	O	_
13	escalation	_	_	_	_	11	obj	_	_	92	O	_
14	.	_	_	_	_	5	punct	_	_	93	O	_
# sent_id = 3
# text = Si tratta ovviamente di un'operazione, quella militare, che va pensata come limitata a un caso specifico.
1	Si	_	_	_	_	2	expl	_	_	94	O	_
2	tratta	_	_	_	_	0	root	_	_	95	O	_
3	ovviamente	_	_	_	_	2	advmod	_	_	96	O	_
4	di	_	_	_	_	6	case	_	_	97	O	_
5	un'	_	_	_	_	6	det	_	_	98	O	_
6	operazione	_	_	_	_	2	obl	_	_	99	O	_
7	,	_	_	_	_	6	punct	_	_	100	O	_
8	quella	_	_	_	_	6	nmod	_	_	101	O	_
9	militare	_	_	_	_	8	amod	_	_	102	O	_
10	,	_	_	_	_	6	punct	_	_	103	O	_
11	che	_	_	_	_	13	nsubj:pass	_	_	104	O	_
12	va	_	_	_	_	13	aux	_	_	105	O	_
13	pensata	_	_	_	_	6	acl:relcl	_	_	106	O	_
14	come	_	_	_	_	15	mark	_	_	107	O	_
15	limitata	_	_	_	_	13	advcl	_	_	108	O	_
16	a	_	_	_	_	18	case	_	_	109	O	_
17	un	_	_	_	_	18	det	_	_	110	O	_
18	caso	_	_	_	_	15	obl	_	_	111	O	_
19	specifico	_	_	_	_	18	amod	_	_	112	O	_
20	.	_	_	_	_	2	punct	_	_	113	O	_
# sent_id = 4
# text = La crisi siriana - è ovvio - non può essere risolta con l'uso della forza.
1	La	_	_	_	_	2	det	_	_	114	 	 
2	crisi	_	_	_	_	11	nsubj:pass	_	_	115	 	 
3	siriana	_	_	_	_	2	amod	_	_	116	 	 
4	-	_	_	_	_	2	punct	_	_	117	 	 
5	è	_	_	_	_	6	cop	_	_	118	 	 
6	ovvio	_	_	_	_	11	parataxis	_	_	119	 	 
7	-	_	_	_	_	6	punct	_	_	120	 	 
8	non	_	_	_	_	11	advmod	_	_	121	 	 
9	può	_	_	_	_	11	aux	_	_	122	 	 
10	essere	_	_	_	_	11	aux:pass	_	_	123	 	 
11	risolta	_	_	_	_	0	root	_	_	124	 	 
12	con	_	_	_	_	14	case	_	_	125	 	 
13	l'	_	_	_	_	14	det	_	_	126	 	 
14	uso	_	_	_	_	11	obl	_	_	127	 	 
15-16	della	_	_	_	_	_	_	_	_	_	_	_
15	di	_	_	_	_	17	case	_	_	128	 	 
16	la	_	_	_	_	17	det	_	_	129	 	 
17	forza	_	_	_	_	14	nmod	_	_	130	 	 
18	.	_	_	_	_	11	punct	_	_	131	 	 
# sent_id = 5
# text = Una soluzione duratura per la Siria va cercata nel negoziato e nel coinvolgimento di tutti i principali attori in campo, per una transizione politica in Siria, guidata dall'ONU e in linea con la risoluzione del Consiglio di sicurezza n. 2254.
1	Una	_	_	_	_	2	det	_	_	132	O	_
2	soluzione	_	_	_	_	8	nsubj:pass	_	_	133	O	_
3	duratura	_	_	_	_	2	amod	_	_	134	O	_
4	per	_	_	_	_	6	case	_	_	135	O	_
5	la	_	_	_	_	6	det	_	_	136	O	_
6	Siria	_	_	_	_	2	nmod	_	_	137	O	_
7	va	_	_	_	_	8	aux	_	_	138	O	_
8	cercata	_	_	_	_	0	root	_	_	139	O	_
9-10	nel	_	_	_	_	_	_	_	_	_	_	_
9	in	_	_	_	_	11	case	_	_	140	O	_
10	il	_	_	_	_	11	det	_	_	141	O	_
11	negoziato	_	_	_	_	8	obl	_	_	142	O	_
12	e	_	_	_	_	15	cc	_	_	143	O	_
13-14	nel	_	_	_	_	_	_	_	_	_	_	_
13	in	_	_	_	_	15	case	_	_	144	O	_
14	il	_	_	_	_	15	det	_	_	145	O	_
15	coinvolgimento	_	_	_	_	11	conj	_	_	146	O	_
16	di	_	_	_	_	20	case	_	_	147	O	_
17	tutti	_	_	_	_	20	det:predet	_	_	148	O	_
18	i	_	_	_	_	20	det	_	_	149	O	_
19	principali	_	_	_	_	20	amod	_	_	150	O	_
20	attori	_	_	_	_	15	nmod	_	_	151	O	_
21	in	_	_	_	_	22	case	_	_	152	O	_
22	campo	_	_	_	_	20	nmod	_	_	153	O	_
23	,	_	_	_	_	8	punct	_	_	154	O	_
24	per	_	_	_	_	26	case	_	_	155	O	_
25	una	_	_	_	_	26	det	_	_	156	O	_
26	transizione	_	_	_	_	8	obl	_	_	157	O	_
27	politica	_	_	_	_	26	amod	_	_	158	O	_
28	in	_	_	_	_	29	case	_	_	159	O	_
29	Siria	_	_	_	_	26	nmod	_	_	160	O	_
30	,	_	_	_	_	26	punct	_	_	161	O	_
31	guidata	_	_	_	_	26	acl	_	_	162	O	_
32-33	dall'	_	_	_	_	_	_	_	_	_	_	_
32	da	_	_	_	_	34	case	_	_	163	O	_
33	l'	_	_	_	_	34	det	_	_	164	O	_
34	ONU	_	_	_	_	31	obl:agent	_	_	165	O	_
35	e	_	_	_	_	37	cc	_	_	166	O	_
36	in	_	_	_	_	37	case	_	_	167	O	_
37	linea	_	_	_	_	26	conj	_	_	168	O	_
38	con	_	_	_	_	40	case	_	_	169	O	_
39	la	_	_	_	_	40	det	_	_	170	O	_
40	risoluzione	_	_	_	_	37	nmod	_	_	171	O	_
41-42	del	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	43	case	_	_	172	O	_
42	il	_	_	_	_	43	det	_	_	173	O	_
43	Consiglio	_	_	_	_	40	nmod	_	_	174	O	_
44	di	_	_	_	_	45	case	_	_	175	O	_
45	sicurezza	_	_	_	_	43	nmod	_	_	176	O	_
46	n.	_	_	_	_	43	nmod	_	_	177	O	_
47	2254	_	_	_	_	46	nummod	_	_	178	O	_
48	.	_	_	_	_	8	punct	_	_	179	O	_
# sent_id = 6
# text = Tuttavia, noi ci teniamo a sottolineare che l'uso delle armi chimiche in Siria da parte del regime è un atto e un crimine contro l'umanità, una gravissima violazione del diritto internazionale, oltre che una minaccia alla pace e alla sicurezza internazionali.
1	Tuttavia	_	_	_	_	5	advmod	_	_	180	O	_
2	,	_	_	_	_	1	punct	_	_	181	O	_
3	noi	_	_	_	_	5	nsubj	_	_	182	O	_
4	ci	_	_	_	_	5	expl	_	_	183	O	_
5	teniamo	_	_	_	_	0	root	_	_	184	O	_
6	a	_	_	_	_	7	mark	_	_	185	O	_
7	sottolineare	_	_	_	_	5	xcomp	_	_	186	O	_
8	che	_	_	_	_	24	mark	_	_	187	O	_
9	l'	_	_	_	_	10	det	_	_	188	O	_
10	uso	_	_	_	_	24	nsubj	_	_	189	O	_
11-12	delle	_	_	_	_	_	_	_	_	_	_	_
11	di	_	_	_	_	13	case	_	_	190	O	_
12	le	_	_	_	_	13	det	_	_	191	O	_
13	armi	_	_	_	_	10	nmod	_	_	192	O	_
14	chimiche	_	_	_	_	13	amod	_	_	193	O	_
15	in	_	_	_	_	16	case	_	_	194	O	_
16	Siria	_	_	_	_	10	nmod	_	_	195	O	_
17	da	_	_	_	_	18	case	_	_	196	O	_
18	parte	_	_	_	_	10	nmod	_	_	197	O	_
19-20	del	_	_	_	_	_	_	_	_	_	_	_
19	di	_	_	_	_	21	case	_	_	198	O	_
20	il	_	_	_	_	21	det	_	_	199	O	_
21	regime	_	_	_	_	18	nmod	_	_	200	O	_
22	è	_	_	_	_	24	cop	_	_	201	O	_
23	un	_	_	_	_	24	det	_	_	202	O	_
24	atto	_	_	_	_	7	ccomp	_	_	203	O	_
25	e	_	_	_	_	27	cc	_	_	204	O	_
26	un	_	_	_	_	27	det	_	_	205	O	_
27	crimine	_	_	_	_	24	conj	_	_	206	O	_
28	contro	_	_	_	_	30	case	_	_	207	O	_
29	l'	_	_	_	_	30	det	_	_	208	O	_
30	umanità	_	_	_	_	27	nmod	_	_	209	O	_
31	,	_	_	_	_	27	punct	_	_	210	O	_
32	una	_	_	_	_	34	det	_	_	211	O	_
33	gravissima	_	_	_	_	34	amod	_	_	212	O	_
34	violazione	_	_	_	_	27	conj	_	_	213	O	_
35-36	del	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	214	O	_
36	il	_	_	_	_	37	det	_	_	215	O	_
37	diritto	_	_	_	_	34	nmod	_	_	216	O	_
38	internazionale	_	_	_	_	37	amod	_	_	217	O	_
39	,	_	_	_	_	34	punct	_	_	218	O	_
40	oltre	_	_	_	_	43	case	_	_	219	O	_
41	che	_	_	_	_	40	fixed	_	_	220	O	_
