ID	FORM	LEMMA	CPOS	POS	FEATS	HEAD	DEPREL	PHEAD	PDEPREL	ID_TOKEN_NELL_INTERVENTO	CUE	SCOPE
20	le	_	_	_	_	21	det	_	_	20	O	_
21	indicazioni	_	_	_	_	18	nmod	_	_	21	O	_
22	contenute	_	_	_	_	21	acl	_	_	22	O	_
23-24	nel	_	_	_	_	_	_	_	_	_	_	_
23	in	_	_	_	_	25	case	_	_	23	O	_
24	il	_	_	_	_	25	det	_	_	24	O	_
25	verbale	_	_	_	_	22	obl	_	_	25	O	_
26-27	della	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	26	O	_
27	la	_	_	_	_	28	det	_	_	27	O	_
28	Commissione	_	_	_	_	25	nmod	_	_	28	O	_
29	parlamentare	_	_	_	_	28	amod	_	_	29	O	_
30	di	_	_	_	_	31	case	_	_	30	O	_
31	inchiesta	_	_	_	_	28	nmod	_	_	31	O	_
32-33	sul	_	_	_	_	_	_	_	_	_	_	_
32	su	_	_	_	_	34	case	_	_	32	O	_
33	il	_	_	_	_	34	det	_	_	33	O	_
34	fenomeno	_	_	_	_	28	nmod	_	_	34	O	_
35-36	degli	_	_	_	_	_	_	_	_	_	_	_
35	di	_	_	_	_	37	case	_	_	35	O	_
36	gli	_	_	_	_	37	det	_	_	36	O	_
37	infortuni	_	_	_	_	34	nmod	_	_	37	O	_
38-39	sul	_	_	_	_	_	_	_	_	_	_	_
38	su	_	_	_	_	40	case	_	_	38	O	_
39	il	_	_	_	_	40	det	_	_	39	O	_
40	lavoro	_	_	_	_	37	nmod	_	_	40	O	_
41-42	della	_	_	_	_	_	_	_	_	_	_	_
41	di	_	_	_	_	44	case	_	_	41	O	_
42	la	_	_	_	_	44	det	_	_	42	O	_
43	XVII	_	_	_	_	44	amod	_	_	43	O	_
44	legislatura	_	_	_	_	37	nmod	_	_	44	O	_
45	,	_	_	_	_	28	punct	_	_	45	O	_
46	già	_	_	_	_	47	advmod	_	_	46	O	_
47	oggetto	_	_	_	_	28	nmod	_	_	47	O	_
48	di	_	_	_	_	49	case	_	_	48	O	_
49	richiesta	_	_	_	_	47	nmod	_	_	49	O	_
50	da	_	_	_	_	51	case	_	_	50	O	_
51	parte	_	_	_	_	49	nmod	_	_	51	O	_
52-53	dell'	_	_	_	_	_	_	_	_	_	_	_
52	di	_	_	_	_	54	case	_	_	52	O	_
53	l'	_	_	_	_	54	det	_	_	53	O	_
54	AIEA	_	_	_	_	51	nmod	_	_	54	O	_
55	ed	_	_	_	_	56	cc	_	_	55	O	_
56	inoltrata	_	_	_	_	47	conj	_	_	56	O	_
57	anche	_	_	_	_	60	advmod	_	_	57	O	_
58-59	al	_	_	_	_	_	_	_	_	_	_	_
58	a	_	_	_	_	60	case	_	_	58	O	_
59	il	_	_	_	_	60	det	_	_	59	O	_
60	Presidente	_	_	_	_	56	obl	_	_	60	O	_
61-62	della	_	_	_	_	_	_	_	_	_	_	_
61	di	_	_	_	_	63	case	_	_	61	O	_
62	la	_	_	_	_	63	det	_	_	62	O	_
63	Camera	_	_	_	_	60	nmod	_	_	63	O	_
64	.	_	_	_	_	9	punct	_	_	64	O	_
# sent_id = 2
# text = Oggetto della richiesta per la quale ho deciso di attivarmi è la tutela dei lavoratori ex esposti all'amianto nello stabilimento industriale ex Enichem di Ottana, in provincia di Nuoro.
1	Oggetto	_	_	_	_	0	root	_	_	65	O	_
2-3	della	_	_	_	_	_	_	_	_	_	_	_
2	di	_	_	_	_	4	case	_	_	66	O	_
3	la	_	_	_	_	4	det	_	_	67	O	_
4	richiesta	_	_	_	_	1	nmod	_	_	68	O	_
5	per	_	_	_	_	7	case	_	_	69	O	_
6	la	_	_	_	_	7	det	_	_	70	O	_
7	quale	_	_	_	_	9	obl	_	_	71	O	_
8	ho	_	_	_	_	9	aux	_	_	72	O	_
9	deciso	_	_	_	_	4	acl:relcl	_	_	73	O	_
10	di	_	_	_	_	11	mark	_	_	74	O	_
11-12	attivarmi	_	_	_	_	_	_	_	_	_	_	_
11	attivar	_	_	_	_	9	xcomp	_	_	75	O	_
12	mi	_	_	_	_	11	expl	_	_	76	O	_
13	è	_	_	_	_	1	cop	_	_	77	O	_
14	la	_	_	_	_	15	det	_	_	78	O	_
15	tutela	_	_	_	_	1	nsubj	_	_	79	O	_
16-17	dei	_	_	_	_	_	_	_	_	_	_	_
16	di	_	_	_	_	18	case	_	_	80	O	_
17	i	_	_	_	_	18	det	_	_	81	O	_
18	lavoratori	_	_	_	_	15	nmod	_	_	82	O	_
19	ex	_	_	_	_	18	amod	_	_	83	O	_
20	esposti	_	_	_	_	18	acl	_	_	84	O	_
21-22	all'	_	_	_	_	_	_	_	_	_	_	_
21	a	_	_	_	_	23	case	_	_	85	O	_
22	l'	_	_	_	_	23	det	_	_	86	O	_
23	amianto	_	_	_	_	20	obl	_	_	87	O	_
24-25	nello	_	_	_	_	_	_	_	_	_	_	_
24	in	_	_	_	_	26	case	_	_	88	O	_
25	lo	_	_	_	_	26	det	_	_	89	O	_
26	stabilimento	_	_	_	_	20	obl	_	_	90	O	_
27	industriale	_	_	_	_	26	amod	_	_	91	O	_
28	ex	_	_	_	_	26	amod	_	_	92	O	_
29	Enichem	_	_	_	_	26	nmod	_	_	93	O	_
30	di	_	_	_	_	31	case	_	_	94	O	_
31	Ottana	_	_	_	_	26	nmod	_	_	95	O	_
32	,	_	_	_	_	26	punct	_	_	96	O	_
33	in	_	_	_	_	34	case	_	_	97	O	_
34	provincia	_	_	_	_	31	nmod	_	_	98	O	_
35	di	_	_	_	_	36	case	_	_	99	O	_
36	Nuoro	_	_	_	_	34	nmod	_	_	100	O	_
37	.	_	_	_	_	1	punct	_	_	101	O	_
# sent_id = 3
# text = Molti di questi lavoratori hanno subito gravi conseguenze per la propria salute;
1	Molti	_	_	_	_	6	nsubj	_	_	102	O	_
2	di	_	_	_	_	4	case	_	_	103	O	_
3	questi	_	_	_	_	4	det	_	_	104	O	_
4	lavoratori	_	_	_	_	1	nmod	_	_	105	O	_
5	hanno	_	_	_	_	6	aux	_	_	106	O	_
6	subito	_	_	_	_	0	root	_	_	107	O	_
7	gravi	_	_	_	_	8	amod	_	_	108	O	_
8	conseguenze	_	_	_	_	6	obj	_	_	109	O	_
9	per	_	_	_	_	12	case	_	_	110	O	_
10	la	_	_	_	_	12	det	_	_	111	O	_
11	propria	_	_	_	_	12	det:poss	_	_	112	O	_
12	salute	_	_	_	_	8	nmod	_	_	113	O	_
13	;	_	_	_	_	6	punct	_	_	114	O	_
# sent_id = 4
# text = tanti sono morti a causa delle patologie correlate all'esposizione all'amianto.
1	tanti	_	_	_	_	3	nsubj	_	_	115	O	_
2	sono	_	_	_	_	3	aux	_	_	116	O	_
3	morti	_	_	_	_	0	root	_	_	117	O	_
4	a	_	_	_	_	5	case	_	_	118	O	_
5	causa	_	_	_	_	3	obl	_	_	119	O	_
6-7	delle	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	120	O	_
7	le	_	_	_	_	8	det	_	_	121	O	_
8	patologie	_	_	_	_	5	nmod	_	_	122	O	_
9	correlate	_	_	_	_	8	acl	_	_	123	O	_
10-11	all'	_	_	_	_	_	_	_	_	_	_	_
10	a	_	_	_	_	12	case	_	_	124	O	_
11	l'	_	_	_	_	12	det	_	_	125	O	_
12	esposizione	_	_	_	_	9	obl	_	_	126	O	_
13-14	all'	_	_	_	_	_	_	_	_	_	_	_
13	a	_	_	_	_	15	case	_	_	127	O	_
14	l'	_	_	_	_	15	det	_	_	128	O	_
15	amianto	_	_	_	_	12	nmod	_	_	129	O	_
16	.	_	_	_	_	3	punct	_	_	130	O	_
# sent_id = 5
# text = Tuttavia, loro, i deceduti e le loro famiglie, sono rimasti privi di un'adeguata tutela in quanto hanno visto negato il riconoscimento dell'esposizione certificata all'amianto o della conseguente malattia professionale.
1	Tuttavia	_	_	_	_	13	advmod	_	_	131	?	?
2	,	_	_	_	_	1	punct	_	_	132	?	?
3	loro	_	_	_	_	13	nsubj	_	_	133	?	?
4	,	_	_	_	_	6	punct	_	_	134	?	?
5	i	_	_	_	_	6	det	_	_	135	?	?
6	deceduti	_	_	_	_	3	conj	_	_	136	?	?
7	e	_	_	_	_	10	cc	_	_	137	?	?
8	le	_	_	_	_	10	det	_	_	138	?	?
9	loro	_	_	_	_	10	det:poss	_	_	139	?	?
10	famiglie	_	_	_	_	3	conj	_	_	140	?	?
11	,	_	_	_	_	3	punct	_	_	141	?	?
12	sono	_	_	_	_	13	aux	_	_	142	?	?
13	rimasti	_	_	_	_	0	root	_	_	143	?	?
14	privi	_	_	_	_	13	xcomp	_	_	144	?	?
15	di	_	_	_	_	18	case	_	_	145	?	?
16	un'	_	_	_	_	18	det	_	_	146	?	?
17	adeguata	_	_	_	_	18	amod	_	_	147	?	?
18	tutela	_	_	_	_	14	obl	_	_	148	?	?
19	in	_	_	_	_	22	mark	_	_	149	?	?
20	quanto	_	_	_	_	19	fixed	_	_	150	?	?
21	hanno	_	_	_	_	22	aux	_	_	151	?	?
22	visto	_	_	_	_	13	advcl	_	_	152	?	?
23	negato	_	_	_	_	22	xcomp	_	_	153	?	?
24	il	_	_	_	_	25	det	_	_	154	?	?
25	riconoscimento	_	_	_	_	22	obj	_	_	155	?	?
26-27	dell'	_	_	_	_	_	_	_	_	_	_	_
26	di	_	_	_	_	28	case	_	_	156	?	?
27	l'	_	_	_	_	28	det	_	_	157	?	?
28	esposizione	_	_	_	_	25	nmod	_	_	158	?	?
29	certificata	_	_	_	_	28	amod	_	_	159	?	?
30-31	all'	_	_	_	_	_	_	_	_	_	_	_
30	a	_	_	_	_	32	case	_	_	160	?	?
31	l'	_	_	_	_	32	det	_	_	161	?	?
32	amianto	_	_	_	_	28	nmod	_	_	162	?	?
33	o	_	_	_	_	37	cc	_	_	163	?	?
34-35	della	_	_	_	_	_	_	_	_	_	_	_
34	di	_	_	_	_	37	case	_	_	164	?	?
35	la	_	_	_	_	37	det	_	_	165	?	?
36	conseguente	_	_	_	_	37	amod	_	_	166	?	?
37	malattia	_	_	_	_	28	conj	_	_	167	?	?
38	professionale	_	_	_	_	37	amod	_	_	168	?	?
39	.	_	_	_	_	13	punct	_	_	169	?	?
# sent_id = 6
# text = Tale diniego è stato negli anni motivato sulla base di una relazione tecnica redatta dalla Contarp INAIL della Sardegna ormai quindici anni fa, la quale, oltre a sostenere che all'interno del sito industriale di Ottana la presenza di amianto fosse utilizzato in quantità minime, pertanto non sufficiente a causare le patologie asbesto-correlate, è stata motivata sulla base del fatto che fosse pervenuto alla stessa INAIL solamente un ristretto numero di domande per il riconoscimento di malattia professionale e per rendita al superstite.
1	Tale	_	_	_	_	2	det	_	_	170	 	 
2	diniego	_	_	_	_	8	nsubj:pass	_	_	171	 	 
3	è	_	_	_	_	8	aux	_	_	172	 	 
4	stato	_	_	_	_	8	aux:pass	_	_	173	 	 
5-6	negli	_	_	_	_	_	_	_	_	_	_	_
5	in	_	_	_	_	7	case	_	_	174	 	 
6	gli	_	_	_	_	7	det	_	_	175	 	 
7	anni	_	_	_	_	8	obl	_	_	176	 	 
8	motivato	_	_	_	_	0	root	_	_	177	 	 
9-10	sulla	_	_	_	_	_	_	_	_	_	_	_
9	su	_	_	_	_	11	case	_	_	178	 	 
10	la	_	_	_	_	11	det	_	_	179	 	 
11	base	_	_	_	_	8	obl	_	_	180	 	 
12	di	_	_	_	_	14	case	_	_	181	 	 
13	una	_	_	_	_	14	det	_	_	182	 	 
14	relazione	_	_	_	_	11	nmod	_	_	183	 	 
15	tecnica	_	_	_	_	14	amod	_	_	184	 	 
16	redatta	_	_	_	_	14	acl	_	_	185	 	 
17-18	dalla	_	_	_	_	_	_	_	_	_	_	_
17	da	_	_	_	_	19	case	_	_	186	 	 
18	la	_	_	_	_	19	det	_	_	187	 	 
19	Contarp	_	_	_	_	16	obl:agent	_	_	188	 	 
20	INAIL	_	_	_	_	19	flat:name	_	_	189	 	 
21-22	della	_	_	_	_	_	_	_	_	_	_	_
21	di	_	_	_	_	23	case	_	_	190	 	 
22	la	_	_	_	_	23	det	_	_	191	 	 
23	Sardegna	_	_	_	_	19	nmod	_	_	192	 	 
24	ormai	_	_	_	_	26	advmod	_	_	193	 	 
25	quindici	_	_	_	_	26	nummod	_	_	194	 	 
26	anni	_	_	_	_	16	obl	_	_	195	 	 
27	fa	_	_	_	_	26	advmod	_	_	196	 	 
28	,	_	_	_	_	14	punct	_	_	197	 	 
29	la	_	_	_	_	30	det	_	_	198	 	 
30	quale	_	_	_	_	68	nsubj:pass	_	_	199	 	 
31	,	_	_	_	_	30	punct	_	_	200	 	 
32	oltre	_	_	_	_	34	mark	_	_	201	 	 
33	a	_	_	_	_	32	fixed	_	_	202	 	 
34	sostenere	_	_	_	_	68	advcl	_	_	203	 	 
35	che	_	_	_	_	50	mark	_	_	204	 	 
36-37	all'	_	_	_	_	_	_	_	_	_	_	_
36	a	_	_	_	_	38	case	_	_	205	 	 
37	l'	_	_	_	_	38	det	_	_	206	 	 
38	interno	_	_	_	_	50	obl	_	_	207	 	 
39-40	del	_	_	_	_	_	_	_	_	_	_	_
39	di	_	_	_	_	41	case	_	_	208	 	 
40	il	_	_	_	_	41	det	_	_	209	 	 
41	sito	_	_	_	_	38	nmod	_	_	210	 	 
42	industriale	_	_	_	_	41	amod	_	_	211	 	 
43	di	_	_	_	_	44	case	_	_	212	 	 
44	Ottana	_	_	_	_	41	nmod	_	_	213	 	 
45	la	_	_	_	_	46	det	_	_	214	 	 
46	presenza	_	_	_	_	50	nsubj:pass	_	_	215	 	 
47	di	_	_	_	_	48	case	_	_	216	 	 
48	amianto	_	_	_	_	46	nmod	_	_	217	 	 
49	fosse	_	_	_	_	50	aux:pass	_	_	218	 	 
50	utilizzato	_	_	_	_	34	ccomp	_	_	219	 	 
51	in	_	_	_	_	52	case	_	_	220	 	 
52	quantità	_	_	_	_	50	obl	_	_	221	 	 
53	minime	_	_	_	_	52	amod	_	_	222	 	 
54	,	_	_	_	_	57	punct	_	_	223	 	 
55	pertanto	_	_	_	_	57	advmod	_	_	224	 	 
56	non	_	_	_	_	57	advmod	_	_	225	 	 
57	sufficiente	_	_	_	_	50	conj	_	_	226	 	 
58	a	_	_	_	_	59	mark	_	_	227	 	 
59	causare	_	_	_	_	57	advcl	_	_	228	 	 
60	le	_	_	_	_	61	det	_	_	229	 	 
61	patologie	_	_	_	_	59	obj	_	_	230	 	 
62	asbesto	_	_	_	_	61	amod	_	_	231	 	 
63	-	_	_	_	_	62	punct	_	_	232	 	 
64	correlate	_	_	_	_	62	conj	_	_	233	 	 
65	,	_	_	_	_	34	punct	_	_	234	 	 
66	è	_	_	_	_	68	aux	_	_	235	 	 
67	stata	_	_	_	_	68	aux:pass	_	_	236	 	 
68	motivata	_	_	_	_	8	conj	_	_	237	 	 
69-70	sulla	_	_	_	_	_	_	_	_	_	_	_
69	su	_	_	_	_	71	case	_	_	238	 	 
70	la	_	_	_	_	71	det	_	_	239	 	 
71	base	_	_	_	_	68	obl	_	_	240	 	 
72-73	del	_	_	_	_	_	_	_	_	_	_	_
72	di	_	_	_	_	74	case	_	_	241	 	 
73	il	_	_	_	_	74	det	_	_	242	 	 
74	fatto	_	_	_	_	71	nmod	_	_	243	 	 
75	che	_	_	_	_	77	mark	_	_	244	 	 
76	fosse	_	_	_	_	77	aux	_	_	245	 	 
77	pervenuto	_	_	_	_	74	advcl	_	_	246	 	 
78-79	alla	_	_	_	_	_	_	_	_	_	_	_
78	a	_	_	_	_	81	case	_	_	247	 	 
79	la	_	_	_	_	81	det	_	_	248	 	 
80	stessa	_	_	_	_	81	amod	_	_	249	 	 
81	INAIL	_	_	_	_	77	obl	_	_	250	 	 
82	solamente	_	_	_	_	85	advmod	_	_	251	 	 
83	un	_	_	_	_	85	det	_	_	252	 	 
84	ristretto	_	_	_	_	85	amod	_	_	253	 	 
85	numero	_	_	_	_	77	nsubj	_	_	254	 	 
86	di	_	_	_	_	87	case	_	_	255	 	 
87	domande	_	_	_	_	85	nmod	_	_	256	 	 
88	per	_	_	_	_	90	case	_	_	257	 	 
89	il	_	_	_	_	90	det	_	_	258	 	 
90	riconoscimento	_	_	_	_	87	nmod	_	_	259	 	 
91	di	_	_	_	_	92	case	_	_	260	 	 
92	malattia	_	_	_	_	90	nmod	_	_	261	 	 
93	professionale	_	_	_	_	92	amod	_	_	262	 	 
94	e	_	_	_	_	96	cc	_	_	263	 	 
95	per	_	_	_	_	96	case	_	_	264	 	 
96	rendita	_	_	_	_	90	conj	_	_	265	 	 
97-98	al	_	_	_	_	_	_	_	_	_	_	_
97	a	_	_	_	_	99	case	_	_	266	 	 
98	il	_	_	_	_	99	det	_	_	267	 	 
99	superstite	_	_	_	_	96	nmod	_	_	268	 	 
100	.	_	_	_	_	8	punct	_	_	269	 	 
# sent_id = 7
# text = Tuttavia, la Commissione parlamentare ha fatto notare che i dati alla base di questa relazione dovrebbero essere aggiornati.
1	Tuttavia	_	_	_	_	7	advmod	_	_	270	O	_
2	,	_	_	_	_	1	punct	_	_	271	O	_
3	la	_	_	_	_	4	det	_	_	272	O	_
4	Commissione	_	_	_	_	7	nsubj	_	_	273	O	_
5	parlamentare	_	_	_	_	4	amod	_	_	274	O	_
6	ha	_	_	_	_	7	aux	_	_	275	O	_
7	fatto	_	_	_	_	0	root	_	_	276	O	_
8	notare	_	_	_	_	7	ccomp	_	_	277	O	_
9	che	_	_	_	_	20	mark	_	_	278	O	_
10	i	_	_	_	_	11	det	_	_	279	O	_
11	dati	_	_	_	_	20	nsubj:pass	_	_	280	O	_
12-13	alla	_	_	_	_	_	_	_	_	_	_	_
12	a	_	_	_	_	14	case	_	_	281	O	_
13	la	_	_	_	_	14	det	_	_	282	O	_
14	base	_	_	_	_	11	nmod	_	_	283	O	_
15	di	_	_	_	_	17	case	_	_	284	O	_
16	questa	_	_	_	_	17	det	_	_	285	O	_
17	relazione	_	_	_	_	14	nmod	_	_	286	O	_
18	dovrebbero	_	_	_	_	20	aux	_	_	287	O	_
19	essere	_	_	_	_	20	aux:pass	_	_	288	O	_
20	aggiornati	_	_	_	_	8	ccomp	_	_	289	O	_
21	.	_	_	_	_	7	punct	_	_	290	O	_
# sent_id = 8
# text = Infatti, grazie alla campagna di sensibilizzazione svolta dall'AIEA verso i lavoratori ex esposti sono ad oggi pervenute centinaia di richieste di malattia professionale contro le circa 50 allora inserite dall'INAIL.
1	Infatti	_	_	_	_	21	advmod	_	_	291	O	_
2	,	_	_	_	_	1	punct	_	_	292	O	_
3	grazie	_	_	_	_	6	case	_	_	293	O	_
4-5	alla	_	_	_	_	_	_	_	_	_	_	_
4	a	_	_	_	_	3	fixed	_	_	294	O	_
5	la	_	_	_	_	6	det	_	_	295	O	_
6	campagna	_	_	_	_	21	obl	_	_	296	O	_
7	di	_	_	_	_	8	case	_	_	297	O	_
8	sensibilizzazione	_	_	_	_	6	nmod	_	_	298	O	_
9	svolta	_	_	_	_	6	acl	_	_	299	O	_
10-11	dall'	_	_	_	_	_	_	_	_	_	_	_
10	da	_	_	_	_	12	case	_	_	300	O	_
11	l'	_	_	_	_	12	det	_	_	301	O	_
12	AIEA	_	_	_	_	9	obl:agent	_	_	302	O	_
13	verso	_	_	_	_	15	case	_	_	303	O	_
14	i	_	_	_	_	15	det	_	_	304	O	_
15	lavoratori	_	_	_	_	9	obl	_	_	305	O	_
16	ex	_	_	_	_	17	amod	_	_	306	O	_
17	esposti	_	_	_	_	15	nmod	_	_	307	O	_
18	sono	_	_	_	_	21	aux	_	_	308	O	_
19	ad	_	_	_	_	20	case	_	_	309	O	_
20	oggi	_	_	_	_	21	advmod	_	_	310	O	_
21	pervenute	_	_	_	_	0	root	_	_	311	O	_
22	centinaia	_	_	_	_	21	nsubj	_	_	312	O	_
23	di	_	_	_	_	24	case	_	_	313	O	_
24	richieste	_	_	_	_	22	nmod	_	_	314	O	_
25	di	_	_	_	_	26	case	_	_	315	O	_
26	malattia	_	_	_	_	24	nmod	_	_	316	O	_
27	professionale	_	_	_	_	26	amod	_	_	317	O	_
28	contro	_	_	_	_	31	case	_	_	318	O	_
29	le	_	_	_	_	31	det	_	_	319	O	_
30	circa	_	_	_	_	31	advmod	_	_	320	O	_
31	50	_	_	_	_	24	nummod	_	_	321	O	_
32	allora	_	_	_	_	33	advmod	_	_	322	O	_
33	inserite	_	_	_	_	31	acl	_	_	323	O	_
34-35	dall'	_	_	_	_	_	_	_	_	_	_	_
34	da	_	_	_	_	36	case	_	_	324	O	_
35	l'	_	_	_	_	36	det	_	_	325	O	_
36	INAIL	_	_	_	_	33	obl:agent	_	_	326	O	_
37	.	_	_	_	_	21	punct	_	_	327	O	_
# sent_id = 9
# text = La stessa Commissione ha inoltre rilevato una discrepanza tra la valutazione di rischio sostenuta dall'INAIL Sardegna e quella effettuato da altre sedi regionali INAIL in analoghe situazioni.
1	La	_	_	_	_	3	det	_	_	328	O	_
2	stessa	_	_	_	_	3	amod	_	_	329	O	_
3	Commissione	_	_	_	_	6	nsubj	_	_	330	O	_
4	ha	_	_	_	_	6	aux	_	_	331	O	_
5	inoltre	_	_	_	_	6	advmod	_	_	332	O	_
6	rilevato	_	_	_	_	0	root	_	_	333	O	_
7	una	_	_	_	_	8	det	_	_	334	O	_
8	discrepanza	_	_	_	_	6	obj	_	_	335	O	_
9	tra	_	_	_	_	11	case	_	_	336	O	_
10	la	_	_	_	_	11	det	_	_	337	O	_
11	valutazione	_	_	_	_	8	nmod	_	_	338	O	_
12	di	_	_	_	_	13	case	_	_	339	O	_
13	rischio	_	_	_	_	11	nmod	_	_	340	O	_
14	sostenuta	_	_	_	_	11	acl	_	_	341	O	_
15-16	dall'	_	_	_	_	_	_	_	_	_	_	_
15	da	_	_	_	_	17	case	_	_	342	O	_
16	l'	_	_	_	_	17	det	_	_	343	O	_
17	INAIL	_	_	_	_	14	obl:agent	_	_	344	O	_
18	Sardegna	_	_	_	_	17	nmod	_	_	345	O	_
19	e	_	_	_	_	20	cc	_	_	346	O	_
20	quella	_	_	_	_	11	conj	_	_	347	O	_
21	effettuato	_	_	_	_	20	acl	_	_	348	O	_
22	da	_	_	_	_	24	case	_	_	349	O	_
23	altre	_	_	_	_	24	amod	_	_	350	O	_
24	sedi	_	_	_	_	21	obl:agent	_	_	351	O	_
25	regionali	_	_	_	_	24	amod	_	_	352	O	_
26	INAIL	_	_	_	_	24	nmod	_	_	353	O	_
27	in	_	_	_	_	29	case	_	_	354	O	_
28	analoghe	_	_	_	_	29	amod	_	_	355	O	_
29	situazioni	_	_	_	_	21	obl	_	_	356	O	_
30	.	_	_	_	_	6	punct	_	_	357	O	_
# sent_id = 10
# text = Pertanto, sulla base delle istanze presentate dall'AIEA, chiedo a lei, Presidente, un intervento affinché si proceda all'istituzione di un tavolo tecnico fra enti, associazioni ed operatori al fine di comprendere il dato unico, auspicabilmente oggettivo, della sussistenza di un'esposizione qualificata presso lo stabilimento di Ottana, l'emanazione di un atto di indirizzo politico per il riconoscimento generalizzato di tale esposizione e l'attivazione di uno specifico protocollo di sorveglianza sanitaria attiva per sollecitare e facilitare l'accesso ai dovuti accertamenti medici di tutti i lavoratori esposti.
1	Pertanto	_	_	_	_	14	advmod	_	_	358	O	_
2	,	_	_	_	_	1	punct	_	_	359	O	_
3-4	sulla	_	_	_	_	_	_	_	_	_	_	_
3	su	_	_	_	_	5	case	_	_	360	O	_
4	la	_	_	_	_	5	det	_	_	361	O	_
5	base	_	_	_	_	14	obl	_	_	362	O	_
6-7	delle	_	_	_	_	_	_	_	_	_	_	_
6	di	_	_	_	_	8	case	_	_	363	O	_
7	le	_	_	_	_	8	det	_	_	364	O	_
8	istanze	_	_	_	_	5	nmod	_	_	365	O	_
9	presentate	_	_	_	_	8	acl	_	_	366	O	_
10-11	dall'	_	_	_	_	_	_	_	_	_	_	_
10	da	_	_	_	_	12	case	_	_	367	O	_
11	l'	_	_	_	_	12	det	_	_	368	O	_
12	AIEA	_	_	_	_	9	obl:agent	_	_	369	O	_
13	,	_	_	_	_	5	punct	_	_	370	O	_
14	chiedo	_	_	_	_	0	root	_	_	371	O	_
15	a	_	_	_	_	16	case	_	_	372	O	_
16	lei	_	_	_	_	14	obl	_	_	373	O	_
17	,	_	_	_	_	14	punct	_	_	374	O	_
18	Presidente	_	_	_	_	14	vocative	_	_	375	O	_
19	,	_	_	_	_	14	punct	_	_	376	O	_
20	un	_	_	_	_	21	det	_	_	377	O	_
21	intervento	_	_	_	_	14	obj	_	_	378	O	_
22	affinché	_	_	_	_	24	mark	_	_	379	O	_
23	si	_	_	_	_	24	expl:impers	_	_	380	O	_
24	proceda	_	_	_	_	14	advcl	_	_	381	O	_
25-26	all'	_	_	_	_	_	_	_	_	_	_	_
25	a	_	_	_	_	27	case	_	_	382	O	_
26	l'	_	_	_	_	27	det	_	_	383	O	_
27	istituzione	_	_	_	_	24	obl	_	_	384	O	_
28	di	_	_	_	_	30	case	_	_	385	O	_
29	un	_	_	_	_	30	det	_	_	386	O	_
30	tavolo	_	_	_	_	27	nmod	_	_	387	O	_
31	tecnico	_	_	_	_	30	amod	_	_	388	O	_
32	fra	_	_	_	_	33	case	_	_	389	O	_
33	enti	_	_	_	_	30	nmod	_	_	390	O	_
34	,	_	_	_	_	35	punct	_	_	391	O	_
35	associazioni	_	_	_	_	33	conj	_	_	392	O	_
36	ed	_	_	_	_	37	cc	_	_	393	O	_
37	operatori	_	_	_	_	33	conj	_	_	394	O	_
38-39	al	_	_	_	_	_	_	_	_	_	_	_
38	a	_	_	_	_	40	case	_	_	395	O	_
39	il	_	_	_	_	40	det	_	_	396	O	_
40	fine	_	_	_	_	24	obl	_	_	397	O	_
41	di	_	_	_	_	42	mark	_	_	398	O	_
42	comprendere	_	_	_	_	40	acl	_	_	399	O	_
43	il	_	_	_	_	44	det	_	_	400	O	_
44	dato	_	_	_	_	42	obj	_	_	401	O	_
45	unico	_	_	_	_	44	amod	_	_	402	O	_
46	,	_	_	_	_	44	punct	_	_	403	O	_
47	auspicabilmente	_	_	_	_	48	advmod	_	_	404	O	_
48	oggettivo	_	_	_	_	44	amod	_	_	405	O	_
49	,	_	_	_	_	44	punct	_	_	406	O	_
50-51	della	_	_	_	_	_	_	_	_	_	_	_
50	di	_	_	_	_	52	case	_	_	407	O	_
51	la	_	_	_	_	52	det	_	_	408	O	_
52	sussistenza	_	_	_	_	44	nmod	_	_	409	O	_
53	di	_	_	_	_	55	case	_	_	410	O	_
54	un'	_	_	_	_	55	det	_	_	411	O	_
55	esposizione	_	_	_	_	52	nmod	_	_	412	O	_
56	qualificata	_	_	_	_	55	amod	_	_	413	O	_
57	presso	_	_	_	_	59	case	_	_	414	O	_
58	lo	_	_	_	_	59	det	_	_	415	O	_
59	stabilimento	_	_	_	_	52	nmod	_	_	416	O	_
60	di	_	_	_	_	61	case	_	_	417	O	_
61	Ottana	_	_	_	_	59	nmod	_	_	418	O	_
62	,	_	_	_	_	64	punct	_	_	419	O	_
63	l'	_	_	_	_	64	det	_	_	420	O	_
64	emanazione	_	_	_	_	44	conj	_	_	421	O	_
65	di	_	_	_	_	67	case	_	_	422	O	_
66	un	_	_	_	_	67	det	_	_	423	O	_
67	atto	_	_	_	_	64	nmod	_	_	424	O	_
68	di	_	_	_	_	69	case	_	_	425	O	_
69	indirizzo	_	_	_	_	67	nmod	_	_	426	O	_
70	politico	_	_	_	_	69	amod	_	_	427	O	_
71	per	_	_	_	_	73	case	_	_	428	O	_
72	il	_	_	_	_	73	det	_	_	429	O	_
73	riconoscimento	_	_	_	_	67	nmod	_	_	430	O	_
74	generalizzato	_	_	_	_	73	amod	_	_	431	O	_
75	di	_	_	_	_	77	case	_	_	432	O	_
